samp_name,sampleID,db_name,metric,value
DSNY_043-M-20170830-COMP_soil_microbe_db,DSNY_043-M-20170830-COMP,soil_microbe_db,mean_entropy,0.4501694656492882
DSNY_043-M-20170830-COMP_soil_microbe_db,DSNY_043-M-20170830-COMP,soil_microbe_db,mean_confidence,0.7787293288851902
DSNY_043-M-20170830-COMP_soil_microbe_db,DSNY_043-M-20170830-COMP,soil_microbe_db,n_total_classified_reads,839016
DSNY_043-M-20170830-COMP_soil_microbe_db,DSNY_043-M-20170830-COMP,soil_microbe_db,n_reads,338697
DSNY_043-M-20170830-COMP_soil_microbe_db,DSNY_043-M-20170830-COMP,soil_microbe_db,pct_of_classified_passing,0.4036836007894963
DSNY_043-M-20170830-COMP_soil_microbe_db,DSNY_043-M-20170830-COMP,soil_microbe_db,seq_depth,1942321
DSNY_043-M-20170830-COMP_soil_microbe_db,DSNY_043-M-20170830-COMP,soil_microbe_db,percent_classified,0.43196567405696584
DSNY_043-M-20170830-COMP_soil_microbe_db,DSNY_043-M-20170830-COMP,soil_microbe_db,percent_passing,0.17437745872077787
DSNY_043-M-20180823-COMP_soil_microbe_db,DSNY_043-M-20180823-COMP,soil_microbe_db,mean_consistency,0.789091815597595
DSNY_043-M-20180823-COMP_soil_microbe_db,DSNY_043-M-20180823-COMP,soil_microbe_db,mean_multiplicity,2.143168976912121
DSNY_043-M-20180823-COMP_soil_microbe_db,DSNY_043-M-20180823-COMP,soil_microbe_db,mean_entropy,0.4992433707073355
DSNY_043-M-20180823-COMP_soil_microbe_db,DSNY_043-M-20180823-COMP,soil_microbe_db,mean_confidence,0.7502606969411687
DSNY_043-M-20180823-COMP_soil_microbe_db,DSNY_043-M-20180823-COMP,soil_microbe_db,n_total_classified_reads,2561344
DSNY_043-M-20180823-COMP_soil_microbe_db,DSNY_043-M-20180823-COMP,soil_microbe_db,n_reads,854943
DSNY_043-M-20180823-COMP_soil_microbe_db,DSNY_043-M-20180823-COMP,soil_microbe_db,pct_of_classified_passing,0.3337868712675845
DSNY_043-M-20180823-COMP_soil_microbe_db,DSNY_043-M-20180823-COMP,soil_microbe_db,seq_depth,5262632
DSNY_043-M-20180823-COMP_soil_microbe_db,DSNY_043-M-20180823-COMP,soil_microbe_db,percent_classified,0.48670399146282695
DSNY_043-M-20180823-COMP_soil_microbe_db,DSNY_043-M-20180823-COMP,soil_microbe_db,percent_passing,0.16245540254382218
DSNY_044-M-20160712-COMP_soil_microbe_db,DSNY_044-M-20160712-COMP,soil_microbe_db,mean_consistency,0.852758906278944
DSNY_044-M-20160712-COMP_soil_microbe_db,DSNY_044-M-20160712-COMP,soil_microbe_db,mean_multiplicity,1.609839870244529
DSNY_044-M-20160712-COMP_soil_microbe_db,DSNY_044-M-20160712-COMP,soil_microbe_db,mean_entropy,0.3049753493408206
DSNY_044-M-20160712-COMP_soil_microbe_db,DSNY_044-M-20160712-COMP,soil_microbe_db,mean_confidence,0.8421076132698111
DSNY_044-M-20160712-COMP_soil_microbe_db,DSNY_044-M-20160712-COMP,soil_microbe_db,n_total_classified_reads,2489606
DSNY_044-M-20160712-COMP_soil_microbe_db,DSNY_044-M-20160712-COMP,soil_microbe_db,n_reads,1214962
DSNY_044-M-20160712-COMP_soil_microbe_db,DSNY_044-M-20160712-COMP,soil_microbe_db,pct_of_classified_passing,0.48801376603366153
DSNY_044-M-20160712-COMP_soil_microbe_db,DSNY_044-M-20160712-COMP,soil_microbe_db,seq_depth,10508783
DSNY_044-M-20160712-COMP_soil_microbe_db,DSNY_044-M-20160712-COMP,soil_microbe_db,percent_classified,0.2369071661295128
DSNY_044-M-20160712-COMP_soil_microbe_db,DSNY_044-M-20160712-COMP,soil_microbe_db,percent_passing,0.11561395834322584
DSNY_044-M-20180820-COMP_soil_microbe_db,DSNY_044-M-20180820-COMP,soil_microbe_db,mean_consistency,0.7965299877812617
DSNY_044-M-20180820-COMP_soil_microbe_db,DSNY_044-M-20180820-COMP,soil_microbe_db,mean_multiplicity,2.05396558806675
DSNY_044-M-20180820-COMP_soil_microbe_db,DSNY_044-M-20180820-COMP,soil_microbe_db,mean_entropy,0.46590178561826656
DSNY_044-M-20180820-COMP_soil_microbe_db,DSNY_044-M-20180820-COMP,soil_microbe_db,mean_confidence,0.7671917043266814
DSNY_044-M-20180820-COMP_soil_microbe_db,DSNY_044-M-20180820-COMP,soil_microbe_db,n_total_classified_reads,2144663
DSNY_044-M-20180820-COMP_soil_microbe_db,DSNY_044-M-20180820-COMP,soil_microbe_db,n_reads,760455
DSNY_044-M-20180820-COMP_soil_microbe_db,DSNY_044-M-20180820-COMP,soil_microbe_db,pct_of_classified_passing,0.35458018346005876
DSNY_044-M-20180820-COMP_soil_microbe_db,DSNY_044-M-20180820-COMP,soil_microbe_db,seq_depth,5151808
DSNY_044-M-20180820-COMP_soil_microbe_db,DSNY_044-M-20180820-COMP,soil_microbe_db,percent_classified,0.41629327024609614
DSNY_044-M-20180820-COMP_soil_microbe_db,DSNY_044-M-20180820-COMP,soil_microbe_db,percent_passing,0.1476093441370486
TALL_047-O-20160822-COMP_gtdb_207,TALL_047-O-20160822-COMP,gtdb_207,mean_consistency,0.7900111293983166
TALL_047-O-20160822-COMP_gtdb_207,TALL_047-O-20160822-COMP,gtdb_207,mean_multiplicity,2.437028138574425
TALL_047-O-20160822-COMP_gtdb_207,TALL_047-O-20160822-COMP,gtdb_207,mean_entropy,0.5984265391961423
TALL_047-O-20160822-COMP_gtdb_207,TALL_047-O-20160822-COMP,gtdb_207,mean_confidence,0.7034274894991639
TALL_047-O-20160822-COMP_gtdb_207,TALL_047-O-20160822-COMP,gtdb_207,n_total_classified_reads,8464217
TALL_047-O-20160822-COMP_gtdb_207,TALL_047-O-20160822-COMP,gtdb_207,n_reads,2392444
TALL_047-O-20160822-COMP_gtdb_207,TALL_047-O-20160822-COMP,gtdb_207,pct_of_classified_passing,0.282653906439308
TALL_047-O-20160822-COMP_gtdb_207,TALL_047-O-20160822-COMP,gtdb_207,seq_depth,14925295
TALL_047-O-20160822-COMP_gtdb_207,TALL_047-O-20160822-COMP,gtdb_207,percent_classified,0.5671055077973333
TALL_047-O-20160822-COMP_gtdb_207,TALL_047-O-20160822-COMP,gtdb_207,percent_passing,0.16029458714216369
TALL_051-M-20160822-COMP_gtdb_207,TALL_051-M-20160822-COMP,gtdb_207,mean_consistency,0.8112830901270828
TALL_051-M-20160822-COMP_gtdb_207,TALL_051-M-20160822-COMP,gtdb_207,mean_multiplicity,2.1242942122001547
TALL_051-M-20160822-COMP_gtdb_207,TALL_051-M-20160822-COMP,gtdb_207,mean_entropy,0.4898453558137995
TALL_051-M-20160822-COMP_gtdb_207,TALL_051-M-20160822-COMP,gtdb_207,mean_confidence,0.7543970687746391
TALL_051-M-20160822-COMP_gtdb_207,TALL_051-M-20160822-COMP,gtdb_207,n_total_classified_reads,3824804
TALL_051-M-20160822-COMP_gtdb_207,TALL_051-M-20160822-COMP,gtdb_207,n_reads,1414531
TALL_051-M-20160822-COMP_gtdb_207,TALL_051-M-20160822-COMP,gtdb_207,pct_of_classified_passing,0.3698309769598651
TALL_051-M-20160822-COMP_gtdb_207,TALL_051-M-20160822-COMP,gtdb_207,seq_depth,8543251
TALL_051-M-20160822-COMP_gtdb_207,TALL_051-M-20160822-COMP,gtdb_207,percent_classified,0.44769889120663786
TALL_051-M-20160822-COMP_gtdb_207,TALL_051-M-20160822-COMP,gtdb_207,percent_passing,0.16557291831879925
GUAN_001-M-20160928-COMP_soil_microbe_db,GUAN_001-M-20160928-COMP,soil_microbe_db,mean_consistency,0.7567444906686972
GUAN_001-M-20160928-COMP_soil_microbe_db,GUAN_001-M-20160928-COMP,soil_microbe_db,mean_multiplicity,2.4874861287064385
GUAN_001-M-20160928-COMP_soil_microbe_db,GUAN_001-M-20160928-COMP,soil_microbe_db,mean_entropy,0.6169699623517273
GUAN_001-M-20160928-COMP_soil_microbe_db,GUAN_001-M-20160928-COMP,soil_microbe_db,mean_confidence,0.6958054876221622
GUAN_001-M-20160928-COMP_soil_microbe_db,GUAN_001-M-20160928-COMP,soil_microbe_db,n_reads,1092551
GUAN_001-M-20160928-COMP_soil_microbe_db,GUAN_001-M-20160928-COMP,soil_microbe_db,pct_of_classified_passing,0.261746038895203
GUAN_001-M-20160928-COMP_soil_microbe_db,GUAN_001-M-20160928-COMP,soil_microbe_db,n_total_classified_reads,4174088
GUAN_001-M-20171108-COMP_soil_microbe_db,GUAN_001-M-20171108-COMP,soil_microbe_db,mean_consistency,0.7853050176696212
GUAN_001-M-20171108-COMP_soil_microbe_db,GUAN_001-M-20171108-COMP,soil_microbe_db,mean_multiplicity,2.1769611026824003
GUAN_001-M-20171108-COMP_soil_microbe_db,GUAN_001-M-20171108-COMP,soil_microbe_db,mean_entropy,0.5109837883886871
GUAN_001-M-20171108-COMP_soil_microbe_db,GUAN_001-M-20171108-COMP,soil_microbe_db,mean_confidence,0.7443386075675704
GUAN_001-M-20171108-COMP_soil_microbe_db,GUAN_001-M-20171108-COMP,soil_microbe_db,n_reads,2446144
GUAN_001-M-20171108-COMP_soil_microbe_db,GUAN_001-M-20171108-COMP,soil_microbe_db,pct_of_classified_passing,0.33467501015526996
GUAN_001-M-20171108-COMP_soil_microbe_db,GUAN_001-M-20171108-COMP,soil_microbe_db,n_total_classified_reads,7309013
GUAN_001-M-20180924-COMP_soil_microbe_db,GUAN_001-M-20180924-COMP,soil_microbe_db,mean_consistency,0.7747819697938223
GUAN_001-M-20180924-COMP_soil_microbe_db,GUAN_001-M-20180924-COMP,soil_microbe_db,mean_multiplicity,2.2903225873744546
GUAN_001-M-20180924-COMP_soil_microbe_db,GUAN_001-M-20180924-COMP,soil_microbe_db,mean_entropy,0.5502886713108455
GUAN_001-M-20180924-COMP_soil_microbe_db,GUAN_001-M-20180924-COMP,soil_microbe_db,mean_confidence,0.7263929070457135
GUAN_001-M-20180924-COMP_soil_microbe_db,GUAN_001-M-20180924-COMP,soil_microbe_db,n_reads,1462173
GUAN_001-M-20180924-COMP_soil_microbe_db,GUAN_001-M-20180924-COMP,soil_microbe_db,pct_of_classified_passing,0.30502111322454284
GUAN_001-M-20180924-COMP_soil_microbe_db,GUAN_001-M-20180924-COMP,soil_microbe_db,n_total_classified_reads,4793678
GUAN_001-M-20190930-COMP_soil_microbe_db,GUAN_001-M-20190930-COMP,soil_microbe_db,mean_consistency,0.8360027480944228
GUAN_001-M-20190930-COMP_soil_microbe_db,GUAN_001-M-20190930-COMP,soil_microbe_db,mean_multiplicity,1.8563346016799296
GUAN_001-M-20190930-COMP_soil_microbe_db,GUAN_001-M-20190930-COMP,soil_microbe_db,mean_entropy,0.3799570327043953
GUAN_001-M-20190930-COMP_soil_microbe_db,GUAN_001-M-20190930-COMP,soil_microbe_db,mean_confidence,0.8092564225607987
GUAN_001-M-20190930-COMP_soil_microbe_db,GUAN_001-M-20190930-COMP,soil_microbe_db,n_reads,910292
GUAN_001-M-20190930-COMP_soil_microbe_db,GUAN_001-M-20190930-COMP,soil_microbe_db,pct_of_classified_passing,0.4744140911031072
GUAN_001-M-20190930-COMP_soil_microbe_db,GUAN_001-M-20190930-COMP,soil_microbe_db,n_total_classified_reads,1918771
GUAN_002-M-20160927-COMP_soil_microbe_db,GUAN_002-M-20160927-COMP,soil_microbe_db,mean_consistency,0.7669735717041178
GUAN_002-M-20160927-COMP_soil_microbe_db,GUAN_002-M-20160927-COMP,soil_microbe_db,mean_multiplicity,2.3735260712117445
GUAN_002-M-20160927-COMP_soil_microbe_db,GUAN_002-M-20160927-COMP,soil_microbe_db,mean_entropy,0.5817120536372357
GUAN_002-M-20160927-COMP_soil_microbe_db,GUAN_002-M-20160927-COMP,soil_microbe_db,mean_confidence,0.7103373802676353
GUAN_002-M-20160927-COMP_soil_microbe_db,GUAN_002-M-20160927-COMP,soil_microbe_db,n_reads,2288045
GUAN_002-M-20160927-COMP_soil_microbe_db,GUAN_002-M-20160927-COMP,soil_microbe_db,pct_of_classified_passing,0.2765493317198383
GUAN_002-M-20160927-COMP_soil_microbe_db,GUAN_002-M-20160927-COMP,soil_microbe_db,n_total_classified_reads,8273551
GUAN_002-M-20171110-COMP_soil_microbe_db,GUAN_002-M-20171110-COMP,soil_microbe_db,mean_consistency,0.7641467318353682
GUAN_002-M-20171110-COMP_soil_microbe_db,GUAN_002-M-20171110-COMP,soil_microbe_db,mean_multiplicity,2.4712329985845787
GUAN_002-M-20171110-COMP_soil_microbe_db,GUAN_002-M-20171110-COMP,soil_microbe_db,mean_entropy,0.6077119215245018
GUAN_002-M-20171110-COMP_soil_microbe_db,GUAN_002-M-20171110-COMP,soil_microbe_db,mean_confidence,0.7007404732023964
GUAN_002-M-20171110-COMP_soil_microbe_db,GUAN_002-M-20171110-COMP,soil_microbe_db,n_reads,1827182
GUAN_002-M-20171110-COMP_soil_microbe_db,GUAN_002-M-20171110-COMP,soil_microbe_db,pct_of_classified_passing,0.27740346463215215
GUAN_002-M-20171110-COMP_soil_microbe_db,GUAN_002-M-20171110-COMP,soil_microbe_db,n_total_classified_reads,6586731
GUAN_002-M-20180924-COMP_soil_microbe_db,GUAN_002-M-20180924-COMP,soil_microbe_db,mean_consistency,0.768030265296446
GUAN_002-M-20180924-COMP_soil_microbe_db,GUAN_002-M-20180924-COMP,soil_microbe_db,mean_multiplicity,2.3803762403071387
GUAN_002-M-20180924-COMP_soil_microbe_db,GUAN_002-M-20180924-COMP,soil_microbe_db,mean_entropy,0.5797499482073238
GUAN_002-M-20180924-COMP_soil_microbe_db,GUAN_002-M-20180924-COMP,soil_microbe_db,mean_confidence,0.7131073911082936
GUAN_002-M-20180924-COMP_soil_microbe_db,GUAN_002-M-20180924-COMP,soil_microbe_db,n_reads,1669951
GUAN_002-M-20180924-COMP_soil_microbe_db,GUAN_002-M-20180924-COMP,soil_microbe_db,pct_of_classified_passing,0.289751467495438
GUAN_002-M-20180924-COMP_soil_microbe_db,GUAN_002-M-20180924-COMP,soil_microbe_db,n_total_classified_reads,5763391
GUAN_002-M-20190930-COMP_soil_microbe_db,GUAN_002-M-20190930-COMP,soil_microbe_db,mean_consistency,0.75986222310257
GUAN_002-M-20190930-COMP_soil_microbe_db,GUAN_002-M-20190930-COMP,soil_microbe_db,mean_multiplicity,2.555580060856907
GUAN_002-M-20190930-COMP_soil_microbe_db,GUAN_002-M-20190930-COMP,soil_microbe_db,mean_entropy,0.6283055554589552
GUAN_002-M-20190930-COMP_soil_microbe_db,GUAN_002-M-20190930-COMP,soil_microbe_db,mean_confidence,0.6953688167830484
GUAN_002-M-20190930-COMP_soil_microbe_db,GUAN_002-M-20190930-COMP,soil_microbe_db,n_reads,524240
GUAN_002-M-20190930-COMP_soil_microbe_db,GUAN_002-M-20190930-COMP,soil_microbe_db,pct_of_classified_passing,0.26702062961533013
GUAN_002-M-20190930-COMP_soil_microbe_db,GUAN_002-M-20190930-COMP,soil_microbe_db,n_total_classified_reads,1963294
GUAN_003-M-20160928-COMP_soil_microbe_db,GUAN_003-M-20160928-COMP,soil_microbe_db,mean_consistency,0.7746695516109613
GUAN_003-M-20160928-COMP_soil_microbe_db,GUAN_003-M-20160928-COMP,soil_microbe_db,mean_multiplicity,2.415657524745674
GUAN_003-M-20160928-COMP_soil_microbe_db,GUAN_003-M-20160928-COMP,soil_microbe_db,mean_entropy,0.5798391623811586
GUAN_003-M-20160928-COMP_soil_microbe_db,GUAN_003-M-20160928-COMP,soil_microbe_db,mean_confidence,0.7175674764850021
GUAN_003-M-20160928-COMP_soil_microbe_db,GUAN_003-M-20160928-COMP,soil_microbe_db,n_reads,1656485
GUAN_003-M-20160928-COMP_soil_microbe_db,GUAN_003-M-20160928-COMP,soil_microbe_db,pct_of_classified_passing,0.3058789487640273
GUAN_003-M-20160928-COMP_soil_microbe_db,GUAN_003-M-20160928-COMP,soil_microbe_db,n_total_classified_reads,5415492
GUAN_003-M-20171114-COMP_soil_microbe_db,GUAN_003-M-20171114-COMP,soil_microbe_db,mean_consistency,0.786210073230605
GUAN_003-M-20171114-COMP_soil_microbe_db,GUAN_003-M-20171114-COMP,soil_microbe_db,mean_multiplicity,2.227251250891462
GUAN_003-M-20171114-COMP_soil_microbe_db,GUAN_003-M-20171114-COMP,soil_microbe_db,mean_entropy,0.5245350402925345
GUAN_003-M-20171114-COMP_soil_microbe_db,GUAN_003-M-20171114-COMP,soil_microbe_db,mean_confidence,0.7388167772042468
GUAN_003-M-20171114-COMP_soil_microbe_db,GUAN_003-M-20171114-COMP,soil_microbe_db,n_reads,2286035
GUAN_003-M-20171114-COMP_soil_microbe_db,GUAN_003-M-20171114-COMP,soil_microbe_db,pct_of_classified_passing,0.33346918907107204
GUAN_003-M-20171114-COMP_soil_microbe_db,GUAN_003-M-20171114-COMP,soil_microbe_db,n_total_classified_reads,6855311
GUAN_003-M-20180925-COMP_soil_microbe_db,GUAN_003-M-20180925-COMP,soil_microbe_db,mean_consistency,0.7773837353767248
GUAN_003-M-20180925-COMP_soil_microbe_db,GUAN_003-M-20180925-COMP,soil_microbe_db,mean_multiplicity,2.2824470834340844
GUAN_003-M-20180925-COMP_soil_microbe_db,GUAN_003-M-20180925-COMP,soil_microbe_db,mean_entropy,0.5473597379233338
GUAN_003-M-20180925-COMP_soil_microbe_db,GUAN_003-M-20180925-COMP,soil_microbe_db,mean_confidence,0.7272063811340626
GUAN_003-M-20180925-COMP_soil_microbe_db,GUAN_003-M-20180925-COMP,soil_microbe_db,n_reads,3503003
GUAN_003-M-20180925-COMP_soil_microbe_db,GUAN_003-M-20180925-COMP,soil_microbe_db,pct_of_classified_passing,0.31061046386613844
GUAN_003-M-20180925-COMP_soil_microbe_db,GUAN_003-M-20180925-COMP,soil_microbe_db,n_total_classified_reads,11277801
GUAN_003-M-20191001-COMP_soil_microbe_db,GUAN_003-M-20191001-COMP,soil_microbe_db,mean_consistency,0.7707019306256541
GUAN_003-M-20191001-COMP_soil_microbe_db,GUAN_003-M-20191001-COMP,soil_microbe_db,mean_multiplicity,2.4345495581677143
GUAN_003-M-20191001-COMP_soil_microbe_db,GUAN_003-M-20191001-COMP,soil_microbe_db,mean_entropy,0.5870543950727937
GUAN_003-M-20191001-COMP_soil_microbe_db,GUAN_003-M-20191001-COMP,soil_microbe_db,mean_confidence,0.7128849670545674
GUAN_003-M-20191001-COMP_soil_microbe_db,GUAN_003-M-20191001-COMP,soil_microbe_db,n_reads,574411
GUAN_003-M-20191001-COMP_soil_microbe_db,GUAN_003-M-20191001-COMP,soil_microbe_db,pct_of_classified_passing,0.29782705518250113
GUAN_003-M-20191001-COMP_soil_microbe_db,GUAN_003-M-20191001-COMP,soil_microbe_db,n_total_classified_reads,1928673
GUAN_003-M-20210922-COMP_soil_microbe_db,GUAN_003-M-20210922-COMP,soil_microbe_db,mean_consistency,0.7618044912138184
GUAN_003-M-20210922-COMP_soil_microbe_db,GUAN_003-M-20210922-COMP,soil_microbe_db,mean_multiplicity,2.527611652920782
GUAN_003-M-20210922-COMP_soil_microbe_db,GUAN_003-M-20210922-COMP,soil_microbe_db,mean_entropy,0.6190115677563316
GUAN_003-M-20210922-COMP_soil_microbe_db,GUAN_003-M-20210922-COMP,soil_microbe_db,mean_confidence,0.6994517604630734
GUAN_003-M-20210922-COMP_soil_microbe_db,GUAN_003-M-20210922-COMP,soil_microbe_db,n_reads,26893294
GUAN_003-M-20210922-COMP_soil_microbe_db,GUAN_003-M-20210922-COMP,soil_microbe_db,pct_of_classified_passing,0.27565905682213754
GUAN_003-M-20210922-COMP_soil_microbe_db,GUAN_003-M-20210922-COMP,soil_microbe_db,n_total_classified_reads,97559987
GUAN_004-M-20160927-COMP_soil_microbe_db,GUAN_004-M-20160927-COMP,soil_microbe_db,mean_consistency,0.7591478619044996
GUAN_004-M-20160927-COMP_soil_microbe_db,GUAN_004-M-20160927-COMP,soil_microbe_db,mean_multiplicity,2.5097915932020833
GUAN_004-M-20160927-COMP_soil_microbe_db,GUAN_004-M-20160927-COMP,soil_microbe_db,mean_entropy,0.6215339279750354
GUAN_004-M-20160927-COMP_soil_microbe_db,GUAN_004-M-20160927-COMP,soil_microbe_db,mean_confidence,0.6941920983324136
GUAN_004-M-20160927-COMP_soil_microbe_db,GUAN_004-M-20160927-COMP,soil_microbe_db,n_reads,3352309
GUAN_004-M-20160927-COMP_soil_microbe_db,GUAN_004-M-20160927-COMP,soil_microbe_db,pct_of_classified_passing,0.26690555909370983
GUAN_004-M-20160927-COMP_soil_microbe_db,GUAN_004-M-20160927-COMP,soil_microbe_db,n_total_classified_reads,12559907
GUAN_004-M-20171109-COMP_soil_microbe_db,GUAN_004-M-20171109-COMP,soil_microbe_db,mean_consistency,0.7721929060388626
GUAN_004-M-20171109-COMP_soil_microbe_db,GUAN_004-M-20171109-COMP,soil_microbe_db,mean_multiplicity,2.381442431992883
GUAN_004-M-20171109-COMP_soil_microbe_db,GUAN_004-M-20171109-COMP,soil_microbe_db,mean_entropy,0.5759630880903406
GUAN_004-M-20171109-COMP_soil_microbe_db,GUAN_004-M-20171109-COMP,soil_microbe_db,mean_confidence,0.7156843796277993
GUAN_004-M-20171109-COMP_soil_microbe_db,GUAN_004-M-20171109-COMP,soil_microbe_db,n_reads,1721372
GUAN_004-M-20171109-COMP_soil_microbe_db,GUAN_004-M-20171109-COMP,soil_microbe_db,pct_of_classified_passing,0.29909439679737565
GUAN_004-M-20171109-COMP_soil_microbe_db,GUAN_004-M-20171109-COMP,soil_microbe_db,n_total_classified_reads,5755280
GUAN_004-M-20180925-COMP_soil_microbe_db,GUAN_004-M-20180925-COMP,soil_microbe_db,mean_consistency,0.7884012943375145
GUAN_004-M-20180925-COMP_soil_microbe_db,GUAN_004-M-20180925-COMP,soil_microbe_db,mean_multiplicity,2.1866666666666665
GUAN_004-M-20180925-COMP_soil_microbe_db,GUAN_004-M-20180925-COMP,soil_microbe_db,mean_entropy,0.5103813954483607
GUAN_004-M-20180925-COMP_soil_microbe_db,GUAN_004-M-20180925-COMP,soil_microbe_db,mean_confidence,0.7451228041449184
GUAN_004-M-20180925-COMP_soil_microbe_db,GUAN_004-M-20180925-COMP,soil_microbe_db,n_reads,1729
GUAN_004-M-20180925-COMP_soil_microbe_db,GUAN_004-M-20180925-COMP,soil_microbe_db,pct_of_classified_passing,0.3390196078431372
GUAN_004-M-20180925-COMP_soil_microbe_db,GUAN_004-M-20180925-COMP,soil_microbe_db,n_total_classified_reads,5100
GUAN_004-M-20191001-COMP_soil_microbe_db,GUAN_004-M-20191001-COMP,soil_microbe_db,mean_consistency,0.7961603788615474
GUAN_004-M-20191001-COMP_soil_microbe_db,GUAN_004-M-20191001-COMP,soil_microbe_db,mean_multiplicity,2.2035661792824577
GUAN_004-M-20191001-COMP_soil_microbe_db,GUAN_004-M-20191001-COMP,soil_microbe_db,mean_entropy,0.5049244423604684
GUAN_004-M-20191001-COMP_soil_microbe_db,GUAN_004-M-20191001-COMP,soil_microbe_db,mean_confidence,0.7516395778744784
GUAN_004-M-20191001-COMP_soil_microbe_db,GUAN_004-M-20191001-COMP,soil_microbe_db,n_reads,883893
GUAN_004-M-20191001-COMP_soil_microbe_db,GUAN_004-M-20191001-COMP,soil_microbe_db,pct_of_classified_passing,0.36740575151053634
GUAN_004-M-20191001-COMP_soil_microbe_db,GUAN_004-M-20191001-COMP,soil_microbe_db,n_total_classified_reads,2405768
TALL_051-M-20170614-COMP_gtdb_207,TALL_051-M-20170614-COMP,gtdb_207,mean_consistency,0.8285589092720559
TALL_051-M-20170614-COMP_gtdb_207,TALL_051-M-20170614-COMP,gtdb_207,mean_multiplicity,2.0462216694690327
TALL_051-M-20170614-COMP_gtdb_207,TALL_051-M-20170614-COMP,gtdb_207,mean_entropy,0.4452983641662628
TALL_051-M-20170614-COMP_gtdb_207,TALL_051-M-20170614-COMP,gtdb_207,mean_confidence,0.7809090382814815
TALL_051-M-20170614-COMP_gtdb_207,TALL_051-M-20170614-COMP,gtdb_207,n_reads,1120129
TALL_051-M-20170614-COMP_gtdb_207,TALL_051-M-20170614-COMP,gtdb_207,pct_of_classified_passing,0.432370724461799
TALL_051-M-20170614-COMP_gtdb_207,TALL_051-M-20170614-COMP,gtdb_207,n_total_classified_reads,2590668
TALL_051-M-20180618-COMP_gtdb_207,TALL_051-M-20180618-COMP,gtdb_207,mean_consistency,0.8082715757801142
TALL_051-M-20180618-COMP_gtdb_207,TALL_051-M-20180618-COMP,gtdb_207,mean_multiplicity,2.1319331060880904
TALL_051-M-20180618-COMP_gtdb_207,TALL_051-M-20180618-COMP,gtdb_207,mean_entropy,0.4935479166578312
TALL_051-M-20180618-COMP_gtdb_207,TALL_051-M-20180618-COMP,gtdb_207,mean_confidence,0.7527772832504833
TALL_051-M-20180618-COMP_gtdb_207,TALL_051-M-20180618-COMP,gtdb_207,n_reads,1190364
TALL_051-M-20180618-COMP_gtdb_207,TALL_051-M-20180618-COMP,gtdb_207,pct_of_classified_passing,0.3619920015107784
TALL_051-M-20180618-COMP_gtdb_207,TALL_051-M-20180618-COMP,gtdb_207,n_total_classified_reads,3288371
TALL_051-M-20190617-COMP_gtdb_207,TALL_051-M-20190617-COMP,gtdb_207,mean_consistency,0.8109209783114611
TALL_051-M-20190617-COMP_gtdb_207,TALL_051-M-20190617-COMP,gtdb_207,mean_multiplicity,2.0606725350733366
TALL_051-M-20190617-COMP_gtdb_207,TALL_051-M-20190617-COMP,gtdb_207,mean_entropy,0.4620610286630229
TALL_051-M-20190617-COMP_gtdb_207,TALL_051-M-20190617-COMP,gtdb_207,mean_confidence,0.7709265600346191
TALL_051-M-20190617-COMP_gtdb_207,TALL_051-M-20190617-COMP,gtdb_207,n_reads,437052
TALL_051-M-20190617-COMP_gtdb_207,TALL_051-M-20190617-COMP,gtdb_207,pct_of_classified_passing,0.4076285555997023
TALL_051-M-20190617-COMP_gtdb_207,TALL_051-M-20190617-COMP,gtdb_207,n_total_classified_reads,1072182
TALL_051-M-20200708-COMP_gtdb_207,TALL_051-M-20200708-COMP,gtdb_207,mean_consistency,0.8346610235009816
TALL_051-M-20200708-COMP_gtdb_207,TALL_051-M-20200708-COMP,gtdb_207,mean_multiplicity,2.009919652221471
TALL_051-M-20200708-COMP_gtdb_207,TALL_051-M-20200708-COMP,gtdb_207,mean_entropy,0.4315140044118031
TALL_051-M-20200708-COMP_gtdb_207,TALL_051-M-20200708-COMP,gtdb_207,mean_confidence,0.7870613952130185
TALL_051-M-20200708-COMP_gtdb_207,TALL_051-M-20200708-COMP,gtdb_207,n_reads,1074841
TALL_051-M-20200708-COMP_gtdb_207,TALL_051-M-20200708-COMP,gtdb_207,pct_of_classified_passing,0.44399304211618146
TALL_051-M-20200708-COMP_gtdb_207,TALL_051-M-20200708-COMP,gtdb_207,n_total_classified_reads,2420851
TALL_051-O-20160822-COMP_gtdb_207,TALL_051-O-20160822-COMP,gtdb_207,mean_consistency,0.8005470233095104
TALL_051-O-20160822-COMP_gtdb_207,TALL_051-O-20160822-COMP,gtdb_207,mean_multiplicity,2.3005770784339097
TALL_051-O-20160822-COMP_gtdb_207,TALL_051-O-20160822-COMP,gtdb_207,mean_entropy,0.5483734939866006
TALL_051-O-20160822-COMP_gtdb_207,TALL_051-O-20160822-COMP,gtdb_207,mean_confidence,0.7273775068372669
TALL_051-O-20160822-COMP_gtdb_207,TALL_051-O-20160822-COMP,gtdb_207,n_reads,2829081
TALL_051-O-20160822-COMP_gtdb_207,TALL_051-O-20160822-COMP,gtdb_207,pct_of_classified_passing,0.32889494810200265
TALL_051-O-20160822-COMP_gtdb_207,TALL_051-O-20160822-COMP,gtdb_207,n_total_classified_reads,8601777
