"","sample_id","sampleID","seq_depth","db_name","metric","value","pretty_metric","siteID"
"1531","MLBS_001-M-20180611-COMP_soil_microbe_db_filtered","MLBS_001-M-20180611-COMP",7352184,"soil_microbe_db","percent_passing",0.14976597430097,"% reads classified at
 high quality","MLBS"
"1532","MLBS_001-M-20180611-COMP_soil_microbe_db_filtered","MLBS_001-M-20180611-COMP",7352184,"soil_microbe_db","percent_classified",0.0590119888185606,"% reads classified","MLBS"
"1533","MLBS_001-O-20180611-COMP_soil_microbe_db_filtered","MLBS_001-O-20180611-COMP",6851506,"soil_microbe_db","percent_passing",0.154516102007354,"% reads classified at
 high quality","MLBS"
"1534","MLBS_001-O-20180611-COMP_soil_microbe_db_filtered","MLBS_001-O-20180611-COMP",6851506,"soil_microbe_db","percent_classified",0.0641241502233232,"% reads classified","MLBS"
"1535","MLBS_002-M-20180612-COMP_soil_microbe_db_filtered","MLBS_002-M-20180612-COMP",5448652,"soil_microbe_db","percent_passing",0.153808501625723,"% reads classified at
 high quality","MLBS"
"1536","MLBS_002-M-20180612-COMP_soil_microbe_db_filtered","MLBS_002-M-20180612-COMP",5448652,"soil_microbe_db","percent_classified",0.0582881784338585,"% reads classified","MLBS"
"1537","MLBS_002-O-20180612-COMP_soil_microbe_db_filtered","MLBS_002-O-20180612-COMP",2115850,"soil_microbe_db","percent_passing",0.14556041307276,"% reads classified at
 high quality","MLBS"
"1538","MLBS_002-O-20180612-COMP_soil_microbe_db_filtered","MLBS_002-O-20180612-COMP",2115850,"soil_microbe_db","percent_classified",0.0550076801285535,"% reads classified","MLBS"
"1539","MLBS_003-M-20180612-COMP_soil_microbe_db_filtered","MLBS_003-M-20180612-COMP",8331304,"soil_microbe_db","percent_passing",0.161285916346349,"% reads classified at
 high quality","MLBS"
"1540","MLBS_003-M-20180612-COMP_soil_microbe_db_filtered","MLBS_003-M-20180612-COMP",8331304,"soil_microbe_db","percent_classified",0.0664502219580512,"% reads classified","MLBS"
"1541","MLBS_003-O-20180612-COMP_soil_microbe_db_filtered","MLBS_003-O-20180612-COMP",6248823,"soil_microbe_db","percent_passing",0.143264899645901,"% reads classified at
 high quality","MLBS"
"1542","MLBS_003-O-20180612-COMP_soil_microbe_db_filtered","MLBS_003-O-20180612-COMP",6248823,"soil_microbe_db","percent_classified",0.0511681959946697,"% reads classified","MLBS"
"1543","MLBS_005-M-20180611-COMP_soil_microbe_db_filtered","MLBS_005-M-20180611-COMP",9473045,"soil_microbe_db","percent_passing",0.142960368075946,"% reads classified at
 high quality","MLBS"
"1544","MLBS_005-M-20180611-COMP_soil_microbe_db_filtered","MLBS_005-M-20180611-COMP",9473045,"soil_microbe_db","percent_classified",0.0539394671934948,"% reads classified","MLBS"
"1545","MLBS_005-O-20180611-COMP_soil_microbe_db_filtered","MLBS_005-O-20180611-COMP",11762778,"soil_microbe_db","percent_passing",0.171062482008927,"% reads classified at
 high quality","MLBS"
"1546","MLBS_005-O-20180611-COMP_soil_microbe_db_filtered","MLBS_005-O-20180611-COMP",11762778,"soil_microbe_db","percent_classified",0.0873107526130307,"% reads classified","MLBS"
"1547","MLBS_006-M-20180612-COMP_soil_microbe_db_filtered","MLBS_006-M-20180612-COMP",5848325,"soil_microbe_db","percent_passing",0.162378287800353,"% reads classified at
 high quality","MLBS"
"1548","MLBS_006-M-20180612-COMP_soil_microbe_db_filtered","MLBS_006-M-20180612-COMP",5848325,"soil_microbe_db","percent_classified",0.0629462281935426,"% reads classified","MLBS"
"1549","MLBS_006-O-20180612-COMP_soil_microbe_db_filtered","MLBS_006-O-20180612-COMP",5176202,"soil_microbe_db","percent_passing",0.156596091110818,"% reads classified at
 high quality","MLBS"
"1550","MLBS_006-O-20180612-COMP_soil_microbe_db_filtered","MLBS_006-O-20180612-COMP",5176202,"soil_microbe_db","percent_classified",0.0632461793415326,"% reads classified","MLBS"
"1551","MLBS_007-M-20180612-COMP_soil_microbe_db_filtered","MLBS_007-M-20180612-COMP",8119702,"soil_microbe_db","percent_passing",0.159781233350682,"% reads classified at
 high quality","MLBS"
"1552","MLBS_007-M-20180612-COMP_soil_microbe_db_filtered","MLBS_007-M-20180612-COMP",8119702,"soil_microbe_db","percent_classified",0.0709114694110695,"% reads classified","MLBS"
"1553","MLBS_007-O-20180612-COMP_soil_microbe_db_filtered","MLBS_007-O-20180612-COMP",6562318,"soil_microbe_db","percent_passing",0.163365140183697,"% reads classified at
 high quality","MLBS"
"1554","MLBS_007-O-20180612-COMP_soil_microbe_db_filtered","MLBS_007-O-20180612-COMP",6562318,"soil_microbe_db","percent_classified",0.0737731697854325,"% reads classified","MLBS"
"1555","MLBS_061-M-20180612-COMP_soil_microbe_db_filtered","MLBS_061-M-20180612-COMP",6546906,"soil_microbe_db","percent_passing",0.153598356231172,"% reads classified at
 high quality","MLBS"
"1556","MLBS_061-M-20180612-COMP_soil_microbe_db_filtered","MLBS_061-M-20180612-COMP",6546906,"soil_microbe_db","percent_classified",0.0599458736691805,"% reads classified","MLBS"
"1557","MLBS_061-O-20180612-COMP_soil_microbe_db_filtered","MLBS_061-O-20180612-COMP",7871482,"soil_microbe_db","percent_passing",0.171127241350485,"% reads classified at
 high quality","MLBS"
"1558","MLBS_061-O-20180612-COMP_soil_microbe_db_filtered","MLBS_061-O-20180612-COMP",7871482,"soil_microbe_db","percent_classified",0.0737436736817794,"% reads classified","MLBS"
"1559","MLBS_063-M-20180612-COMP_soil_microbe_db_filtered","MLBS_063-M-20180612-COMP",5690667,"soil_microbe_db","percent_passing",0.14690685643704,"% reads classified at
 high quality","MLBS"
"1560","MLBS_063-M-20180612-COMP_soil_microbe_db_filtered","MLBS_063-M-20180612-COMP",5690667,"soil_microbe_db","percent_classified",0.0555752076162601,"% reads classified","MLBS"
"1561","MLBS_063-O-20180612-COMP_soil_microbe_db_filtered","MLBS_063-O-20180612-COMP",7783510,"soil_microbe_db","percent_passing",0.159178442630638,"% reads classified at
 high quality","MLBS"
"1562","MLBS_063-O-20180612-COMP_soil_microbe_db_filtered","MLBS_063-O-20180612-COMP",7783510,"soil_microbe_db","percent_classified",0.0710084524848044,"% reads classified","MLBS"
"1563","MLBS_064-M-20180612-COMP_soil_microbe_db_filtered","MLBS_064-M-20180612-COMP",4979741,"soil_microbe_db","percent_passing",0.149016585400727,"% reads classified at
 high quality","MLBS"
"1564","MLBS_064-M-20180612-COMP_soil_microbe_db_filtered","MLBS_064-M-20180612-COMP",4979741,"soil_microbe_db","percent_classified",0.0565236224132942,"% reads classified","MLBS"
"1565","MLBS_064-O-20180612-COMP_soil_microbe_db_filtered","MLBS_064-O-20180612-COMP",5154264,"soil_microbe_db","percent_passing",0.171778938758279,"% reads classified at
 high quality","MLBS"
"1566","MLBS_064-O-20180612-COMP_soil_microbe_db_filtered","MLBS_064-O-20180612-COMP",5154264,"soil_microbe_db","percent_classified",0.076758194768448,"% reads classified","MLBS"
"1567","MLBS_067-M-20180612-COMP_soil_microbe_db_filtered","MLBS_067-M-20180612-COMP",7677651,"soil_microbe_db","percent_passing",0.149836063139624,"% reads classified at
 high quality","MLBS"
"1568","MLBS_067-M-20180612-COMP_soil_microbe_db_filtered","MLBS_067-M-20180612-COMP",7677651,"soil_microbe_db","percent_classified",0.056664987767743,"% reads classified","MLBS"
"1569","MLBS_067-O-20180612-COMP_soil_microbe_db_filtered","MLBS_067-O-20180612-COMP",6476521,"soil_microbe_db","percent_passing",0.160790029091236,"% reads classified at
 high quality","MLBS"
"1570","MLBS_067-O-20180612-COMP_soil_microbe_db_filtered","MLBS_067-O-20180612-COMP",6476521,"soil_microbe_db","percent_classified",0.0694080973411497,"% reads classified","MLBS"
"1571","MOAB_001-M-20160727-COMP_soil_microbe_db_filtered","MOAB_001-M-20160727-COMP",19337518,"soil_microbe_db","percent_passing",0.184677475154774,"% reads classified at
 high quality","MOAB"
"1572","MOAB_001-M-20160727-COMP_soil_microbe_db_filtered","MOAB_001-M-20160727-COMP",19337518,"soil_microbe_db","percent_classified",0.067415425288809,"% reads classified","MOAB"
"1573","MOAB_001-M-20170521-COMP_soil_microbe_db_filtered","MOAB_001-M-20170521-COMP",18089381,"soil_microbe_db","percent_passing",0.176844857212085,"% reads classified at
 high quality","MOAB"
"1574","MOAB_001-M-20170521-COMP_soil_microbe_db_filtered","MOAB_001-M-20170521-COMP",18089381,"soil_microbe_db","percent_classified",0.0602290371351015,"% reads classified","MOAB"
"1575","MOAB_002-M-20170522-COMP_soil_microbe_db_filtered","MOAB_002-M-20170522-COMP",4077108,"soil_microbe_db","percent_passing",0.175524415835931,"% reads classified at
 high quality","MOAB"
"1576","MOAB_002-M-20170522-COMP_soil_microbe_db_filtered","MOAB_002-M-20170522-COMP",4077108,"soil_microbe_db","percent_classified",0.0595203757172977,"% reads classified","MOAB"
"1577","MOAB_003-M-20160727-COMP_soil_microbe_db_filtered","MOAB_003-M-20160727-COMP",6119831,"soil_microbe_db","percent_passing",0.174501877584528,"% reads classified at
 high quality","MOAB"
"1578","MOAB_003-M-20160727-COMP_soil_microbe_db_filtered","MOAB_003-M-20160727-COMP",6119831,"soil_microbe_db","percent_classified",0.0634362288762549,"% reads classified","MOAB"
"1579","MOAB_003-M-20170522-COMP_soil_microbe_db_filtered","MOAB_003-M-20170522-COMP",11459712,"soil_microbe_db","percent_passing",0.185007267198338,"% reads classified at
 high quality","MOAB"
"1580","MOAB_003-M-20170522-COMP_soil_microbe_db_filtered","MOAB_003-M-20170522-COMP",11459712,"soil_microbe_db","percent_classified",0.0751584333009416,"% reads classified","MOAB"
"1581","MOAB_004-M-20170521-COMP_soil_microbe_db_filtered","MOAB_004-M-20170521-COMP",12837094,"soil_microbe_db","percent_passing",0.199601405115519,"% reads classified at
 high quality","MOAB"
"1582","MOAB_004-M-20170521-COMP_soil_microbe_db_filtered","MOAB_004-M-20170521-COMP",12837094,"soil_microbe_db","percent_classified",0.0823046867149216,"% reads classified","MOAB"
"1583","MOAB_005-M-20170522-COMP_soil_microbe_db_filtered","MOAB_005-M-20170522-COMP",13889165,"soil_microbe_db","percent_passing",0.175490031258179,"% reads classified at
 high quality","MOAB"
"1584","MOAB_005-M-20170522-COMP_soil_microbe_db_filtered","MOAB_005-M-20170522-COMP",13889165,"soil_microbe_db","percent_classified",0.0602579780713959,"% reads classified","MOAB"
"1585","MOAB_006-M-20160728-COMP_soil_microbe_db_filtered","MOAB_006-M-20160728-COMP",1708172,"soil_microbe_db","percent_passing",0.1580467306571,"% reads classified at
 high quality","MOAB"
"1586","MOAB_006-M-20160728-COMP_soil_microbe_db_filtered","MOAB_006-M-20160728-COMP",1708172,"soil_microbe_db","percent_classified",0.0422229143201036,"% reads classified","MOAB"
"1587","MOAB_006-M-20170521-COMP_soil_microbe_db_filtered","MOAB_006-M-20170521-COMP",5382654,"soil_microbe_db","percent_passing",0.215550358614914,"% reads classified at
 high quality","MOAB"
"1588","MOAB_006-M-20170521-COMP_soil_microbe_db_filtered","MOAB_006-M-20170521-COMP",5382654,"soil_microbe_db","percent_classified",0.10899307293391,"% reads classified","MOAB"
"1589","MOAB_044-M-20170523-COMP_soil_microbe_db_filtered","MOAB_044-M-20170523-COMP",4638297,"soil_microbe_db","percent_passing",0.186638113083315,"% reads classified at
 high quality","MOAB"
"1590","MOAB_044-M-20170523-COMP_soil_microbe_db_filtered","MOAB_044-M-20170523-COMP",4638297,"soil_microbe_db","percent_classified",0.0744145965642131,"% reads classified","MOAB"
"1591","MOAB_045-M-20160725-COMP_soil_microbe_db_filtered","MOAB_045-M-20160725-COMP",2472676,"soil_microbe_db","percent_passing",0.179370447240156,"% reads classified at
 high quality","MOAB"
"1592","MOAB_045-M-20160725-COMP_soil_microbe_db_filtered","MOAB_045-M-20160725-COMP",2472676,"soil_microbe_db","percent_classified",0.0640233496018079,"% reads classified","MOAB"
"1593","MOAB_045-M-20170523-COMP_soil_microbe_db_filtered","MOAB_045-M-20170523-COMP",8130992,"soil_microbe_db","percent_passing",0.208076948052587,"% reads classified at
 high quality","MOAB"
"1594","MOAB_045-M-20170523-COMP_soil_microbe_db_filtered","MOAB_045-M-20170523-COMP",8130992,"soil_microbe_db","percent_classified",0.0955206941539237,"% reads classified","MOAB"
"1595","MOAB_046-M-20170523-COMP_soil_microbe_db_filtered","MOAB_046-M-20170523-COMP",9767913,"soil_microbe_db","percent_passing",0.177326108453259,"% reads classified at
 high quality","MOAB"
"1596","MOAB_046-M-20170523-COMP_soil_microbe_db_filtered","MOAB_046-M-20170523-COMP",9767913,"soil_microbe_db","percent_classified",0.0603605908447383,"% reads classified","MOAB"
"1597","MOAB_047-M-20170523-COMP_soil_microbe_db_filtered","MOAB_047-M-20170523-COMP",10959197,"soil_microbe_db","percent_passing",0.194671379664039,"% reads classified at
 high quality","MOAB"
"1598","MOAB_047-M-20170523-COMP_soil_microbe_db_filtered","MOAB_047-M-20170523-COMP",10959197,"soil_microbe_db","percent_classified",0.0808500841804377,"% reads classified","MOAB"
"1599","NIWO_001-M-20170731-COMP_soil_microbe_db_filtered","NIWO_001-M-20170731-COMP",5123186,"soil_microbe_db","percent_passing",0.163813884563239,"% reads classified at
 high quality","NIWO"
"1600","NIWO_001-M-20170731-COMP_soil_microbe_db_filtered","NIWO_001-M-20170731-COMP",5123186,"soil_microbe_db","percent_classified",0.0724839972626409,"% reads classified","NIWO"
"1601","NIWO_001-M-20190807-COMP_soil_microbe_db_filtered","NIWO_001-M-20190807-COMP",4321018,"soil_microbe_db","percent_passing",0.195481944301088,"% reads classified at
 high quality","NIWO"
"1602","NIWO_001-M-20190807-COMP_soil_microbe_db_filtered","NIWO_001-M-20190807-COMP",4321018,"soil_microbe_db","percent_classified",0.114716948644972,"% reads classified","NIWO"
"1603","NIWO_001-O-20160830-COMP_soil_microbe_db_filtered","NIWO_001-O-20160830-COMP",8659406,"soil_microbe_db","percent_passing",0.208721475814854,"% reads classified at
 high quality","NIWO"
"1604","NIWO_001-O-20160830-COMP_soil_microbe_db_filtered","NIWO_001-O-20160830-COMP",8659406,"soil_microbe_db","percent_classified",0.11920609797023,"% reads classified","NIWO"
"1605","NIWO_001-O-20170731-COMP_soil_microbe_db_filtered","NIWO_001-O-20170731-COMP",17426743,"soil_microbe_db","percent_passing",0.176462119169371,"% reads classified at
 high quality","NIWO"
"1606","NIWO_001-O-20170731-COMP_soil_microbe_db_filtered","NIWO_001-O-20170731-COMP",17426743,"soil_microbe_db","percent_classified",0.0827705440999503,"% reads classified","NIWO"
"1607","NIWO_001-O-20180731-COMP_soil_microbe_db_filtered","NIWO_001-O-20180731-COMP",12859922,"soil_microbe_db","percent_passing",0.177874718058166,"% reads classified at
 high quality","NIWO"
"1608","NIWO_001-O-20180731-COMP_soil_microbe_db_filtered","NIWO_001-O-20180731-COMP",12859922,"soil_microbe_db","percent_classified",0.0890555168219527,"% reads classified","NIWO"
"1609","NIWO_001-O-20200706-COMP_soil_microbe_db_filtered","NIWO_001-O-20200706-COMP",5478712,"soil_microbe_db","percent_passing",0.169892850728419,"% reads classified at
 high quality","NIWO"
"1610","NIWO_001-O-20200706-COMP_soil_microbe_db_filtered","NIWO_001-O-20200706-COMP",5478712,"soil_microbe_db","percent_classified",0.0909012921285149,"% reads classified","NIWO"
"1611","NIWO_001-O-20210728-COMP_soil_microbe_db_filtered","NIWO_001-O-20210728-COMP",125525582,"soil_microbe_db","percent_passing",0.155470707158323,"% reads classified at
 high quality","NIWO"
"1612","NIWO_001-O-20210728-COMP_soil_microbe_db_filtered","NIWO_001-O-20210728-COMP",125525582,"soil_microbe_db","percent_classified",0.0763842624525732,"% reads classified","NIWO"
"1613","NIWO_002-M-20190729-COMP_soil_microbe_db_filtered","NIWO_002-M-20190729-COMP",3002823,"soil_microbe_db","percent_passing",0.17017919471111,"% reads classified at
 high quality","NIWO"
"1614","NIWO_002-M-20190729-COMP_soil_microbe_db_filtered","NIWO_002-M-20190729-COMP",3002823,"soil_microbe_db","percent_classified",0.0895091052652787,"% reads classified","NIWO"
"1615","NIWO_002-M-20210728-COMP_soil_microbe_db_filtered","NIWO_002-M-20210728-COMP",201204084,"soil_microbe_db","percent_passing",0.137957045643268,"% reads classified at
 high quality","NIWO"
"1616","NIWO_002-M-20210728-COMP_soil_microbe_db_filtered","NIWO_002-M-20210728-COMP",201204084,"soil_microbe_db","percent_classified",0.0595481600661744,"% reads classified","NIWO"
"1617","NIWO_002-O-20160830-COMP_soil_microbe_db_filtered","NIWO_002-O-20160830-COMP",13631464,"soil_microbe_db","percent_passing",0.231921237513447,"% reads classified at
 high quality","NIWO"
"1618","NIWO_002-O-20160830-COMP_soil_microbe_db_filtered","NIWO_002-O-20160830-COMP",13631464,"soil_microbe_db","percent_classified",0.134504188251533,"% reads classified","NIWO"
"1619","NIWO_002-O-20170731-COMP_soil_microbe_db_filtered","NIWO_002-O-20170731-COMP",10913951,"soil_microbe_db","percent_passing",0.190516523301232,"% reads classified at
 high quality","NIWO"
"1620","NIWO_002-O-20170731-COMP_soil_microbe_db_filtered","NIWO_002-O-20170731-COMP",10913951,"soil_microbe_db","percent_classified",0.105632048375515,"% reads classified","NIWO"
"1621","NIWO_002-O-20180731-COMP_soil_microbe_db_filtered","NIWO_002-O-20180731-COMP",10800813,"soil_microbe_db","percent_passing",0.168519073517892,"% reads classified at
 high quality","NIWO"
"1622","NIWO_002-O-20180731-COMP_soil_microbe_db_filtered","NIWO_002-O-20180731-COMP",10800813,"soil_microbe_db","percent_classified",0.0845628935525502,"% reads classified","NIWO"
"1623","NIWO_002-O-20200706-COMP_soil_microbe_db_filtered","NIWO_002-O-20200706-COMP",9896348,"soil_microbe_db","percent_passing",0.214367966849994,"% reads classified at
 high quality","NIWO"
"1624","NIWO_002-O-20200706-COMP_soil_microbe_db_filtered","NIWO_002-O-20200706-COMP",9896348,"soil_microbe_db","percent_classified",0.127265128510032,"% reads classified","NIWO"
"1625","NIWO_003-M-20170731-COMP_soil_microbe_db_filtered","NIWO_003-M-20170731-COMP",5186193,"soil_microbe_db","percent_passing",0.165305841876691,"% reads classified at
 high quality","NIWO"
"1626","NIWO_003-M-20170731-COMP_soil_microbe_db_filtered","NIWO_003-M-20170731-COMP",5186193,"soil_microbe_db","percent_classified",0.0687895726209958,"% reads classified","NIWO"
"1627","NIWO_003-M-20180730-COMP_soil_microbe_db_filtered","NIWO_003-M-20180730-COMP",9907764,"soil_microbe_db","percent_passing",0.156650178587217,"% reads classified at
 high quality","NIWO"
"1628","NIWO_003-M-20180730-COMP_soil_microbe_db_filtered","NIWO_003-M-20180730-COMP",9907764,"soil_microbe_db","percent_classified",0.0641957156024306,"% reads classified","NIWO"
"1629","NIWO_003-M-20190731-COMP_soil_microbe_db_filtered","NIWO_003-M-20190731-COMP",3392230,"soil_microbe_db","percent_passing",0.152063097136692,"% reads classified at
 high quality","NIWO"
"1630","NIWO_003-M-20190731-COMP_soil_microbe_db_filtered","NIWO_003-M-20190731-COMP",3392230,"soil_microbe_db","percent_classified",0.0666369910059165,"% reads classified","NIWO"
"1631","NIWO_003-M-20200708-COMP_soil_microbe_db_filtered","NIWO_003-M-20200708-COMP",2712837,"soil_microbe_db","percent_passing",0.168070547548563,"% reads classified at
 high quality","NIWO"
"1632","NIWO_003-M-20200708-COMP_soil_microbe_db_filtered","NIWO_003-M-20200708-COMP",2712837,"soil_microbe_db","percent_classified",0.0813613202709931,"% reads classified","NIWO"
"1633","NIWO_003-M-20210727-COMP_soil_microbe_db_filtered","NIWO_003-M-20210727-COMP",217351844,"soil_microbe_db","percent_passing",0.0726994154234091,"% reads classified at
 high quality","NIWO"
"1634","NIWO_003-M-20210727-COMP_soil_microbe_db_filtered","NIWO_003-M-20210727-COMP",217351844,"soil_microbe_db","percent_classified",0.0252391785551173,"% reads classified","NIWO"
"1635","NIWO_004-M-20180801-COMP_soil_microbe_db_filtered","NIWO_004-M-20180801-COMP",7306609,"soil_microbe_db","percent_passing",0.169595635950959,"% reads classified at
 high quality","NIWO"
"1636","NIWO_004-M-20180801-COMP_soil_microbe_db_filtered","NIWO_004-M-20180801-COMP",7306609,"soil_microbe_db","percent_classified",0.0785774905978957,"% reads classified","NIWO"
"1637","NIWO_004-M-20190731-COMP_soil_microbe_db_filtered","NIWO_004-M-20190731-COMP",4227177,"soil_microbe_db","percent_passing",0.193692622759823,"% reads classified at
 high quality","NIWO"
"1638","NIWO_004-M-20190731-COMP_soil_microbe_db_filtered","NIWO_004-M-20190731-COMP",4227177,"soil_microbe_db","percent_classified",0.107197545785284,"% reads classified","NIWO"
"1639","NIWO_004-M-20200708-COMP_soil_microbe_db_filtered","NIWO_004-M-20200708-COMP",10988791,"soil_microbe_db","percent_passing",0.178577333939648,"% reads classified at
 high quality","NIWO"
"1640","NIWO_004-M-20200708-COMP_soil_microbe_db_filtered","NIWO_004-M-20200708-COMP",10988791,"soil_microbe_db","percent_classified",0.0964846815268395,"% reads classified","NIWO"
"1641","NIWO_004-M-20210726-COMP_soil_microbe_db_filtered","NIWO_004-M-20210726-COMP",249180666,"soil_microbe_db","percent_passing",0.139114496948973,"% reads classified at
 high quality","NIWO"
"1642","NIWO_004-M-20210726-COMP_soil_microbe_db_filtered","NIWO_004-M-20210726-COMP",249180666,"soil_microbe_db","percent_classified",0.058623211963002,"% reads classified","NIWO"
"1643","NIWO_004-O-20160828-COMP_soil_microbe_db_filtered","NIWO_004-O-20160828-COMP",14822796,"soil_microbe_db","percent_passing",0.243967265015318,"% reads classified at
 high quality","NIWO"
"1644","NIWO_004-O-20160828-COMP_soil_microbe_db_filtered","NIWO_004-O-20160828-COMP",14822796,"soil_microbe_db","percent_classified",0.141564317555203,"% reads classified","NIWO"
"1645","NIWO_004-O-20170731-COMP_soil_microbe_db_filtered","NIWO_004-O-20170731-COMP",14245871,"soil_microbe_db","percent_passing",0.193370907261479,"% reads classified at
 high quality","NIWO"
"1646","NIWO_004-O-20170731-COMP_soil_microbe_db_filtered","NIWO_004-O-20170731-COMP",14245871,"soil_microbe_db","percent_classified",0.096199874335518,"% reads classified","NIWO"
"1647","NIWO_004-O-20190731-COMP_soil_microbe_db_filtered","NIWO_004-O-20190731-COMP",2431431,"soil_microbe_db","percent_passing",0.170022098097787,"% reads classified at
 high quality","NIWO"
"1648","NIWO_004-O-20190731-COMP_soil_microbe_db_filtered","NIWO_004-O-20190731-COMP",2431431,"soil_microbe_db","percent_classified",0.0959402096954427,"% reads classified","NIWO"
"1649","NIWO_004-O-20210726-COMP_soil_microbe_db_filtered","NIWO_004-O-20210726-COMP",6468712,"soil_microbe_db","percent_passing",0.15605950612734,"% reads classified at
 high quality","NIWO"
"1650","NIWO_004-O-20210726-COMP_soil_microbe_db_filtered","NIWO_004-O-20210726-COMP",6468712,"soil_microbe_db","percent_classified",0.0843781575064712,"% reads classified","NIWO"
"1651","NIWO_005-M-20180801-COMP_soil_microbe_db_filtered","NIWO_005-M-20180801-COMP",11964532,"soil_microbe_db","percent_passing",0.183905814285089,"% reads classified at
 high quality","NIWO"
"1652","NIWO_005-M-20180801-COMP_soil_microbe_db_filtered","NIWO_005-M-20180801-COMP",11964532,"soil_microbe_db","percent_classified",0.100281816288343,"% reads classified","NIWO"
"1653","NIWO_005-M-20190731-COMP_soil_microbe_db_filtered","NIWO_005-M-20190731-COMP",3874761,"soil_microbe_db","percent_passing",0.176877489992286,"% reads classified at
 high quality","NIWO"
"1654","NIWO_005-M-20190731-COMP_soil_microbe_db_filtered","NIWO_005-M-20190731-COMP",3874761,"soil_microbe_db","percent_classified",0.103014095579056,"% reads classified","NIWO"
"1655","NIWO_005-M-20210726-COMP_soil_microbe_db_filtered","NIWO_005-M-20210726-COMP",168761516,"soil_microbe_db","percent_passing",0.0846466916071079,"% reads classified at
 high quality","NIWO"
"1656","NIWO_005-M-20210726-COMP_soil_microbe_db_filtered","NIWO_005-M-20210726-COMP",168761516,"soil_microbe_db","percent_classified",0.0406904439042844,"% reads classified","NIWO"
"1657","NIWO_005-O-20180801-COMP_soil_microbe_db_filtered","NIWO_005-O-20180801-COMP",14531886,"soil_microbe_db","percent_passing",0.203057744879089,"% reads classified at
 high quality","NIWO"
"1658","NIWO_005-O-20180801-COMP_soil_microbe_db_filtered","NIWO_005-O-20180801-COMP",14531886,"soil_microbe_db","percent_classified",0.124371468369625,"% reads classified","NIWO"
"1659","NIWO_006-M-20160829-COMP_soil_microbe_db_filtered","NIWO_006-M-20160829-COMP",15686473,"soil_microbe_db","percent_passing",0.175035586393449,"% reads classified at
 high quality","NIWO"
"1660","NIWO_006-M-20160829-COMP_soil_microbe_db_filtered","NIWO_006-M-20160829-COMP",15686473,"soil_microbe_db","percent_classified",0.0711438447635743,"% reads classified","NIWO"
"1661","NIWO_006-M-20170731-COMP_soil_microbe_db_filtered","NIWO_006-M-20170731-COMP",6192036,"soil_microbe_db","percent_passing",0.164375497816873,"% reads classified at
 high quality","NIWO"
"1662","NIWO_006-M-20170731-COMP_soil_microbe_db_filtered","NIWO_006-M-20170731-COMP",6192036,"soil_microbe_db","percent_classified",0.0674474437810116,"% reads classified","NIWO"
"1663","NIWO_006-M-20180730-COMP_soil_microbe_db_filtered","NIWO_006-M-20180730-COMP",7899358,"soil_microbe_db","percent_passing",0.165776636531728,"% reads classified at
 high quality","NIWO"
"1664","NIWO_006-M-20180730-COMP_soil_microbe_db_filtered","NIWO_006-M-20180730-COMP",7899358,"soil_microbe_db","percent_classified",0.0688434427202818,"% reads classified","NIWO"
"1665","NIWO_006-M-20190731-COMP_soil_microbe_db_filtered","NIWO_006-M-20190731-COMP",3604774,"soil_microbe_db","percent_passing",0.19164752075997,"% reads classified at
 high quality","NIWO"
"1666","NIWO_006-M-20190731-COMP_soil_microbe_db_filtered","NIWO_006-M-20190731-COMP",3604774,"soil_microbe_db","percent_classified",0.0984355746019029,"% reads classified","NIWO"
"1667","NIWO_006-O-20180730-COMP_soil_microbe_db_filtered","NIWO_006-O-20180730-COMP",13931016,"soil_microbe_db","percent_passing",0.166850859980349,"% reads classified at
 high quality","NIWO"
"1668","NIWO_006-O-20180730-COMP_soil_microbe_db_filtered","NIWO_006-O-20180730-COMP",13931016,"soil_microbe_db","percent_classified",0.0613667373578496,"% reads classified","NIWO"
"1669","NIWO_008-M-20160829-COMP_soil_microbe_db_filtered","NIWO_008-M-20160829-COMP",20869904,"soil_microbe_db","percent_passing",0.170511038287478,"% reads classified at
 high quality","NIWO"
"1670","NIWO_008-M-20160829-COMP_soil_microbe_db_filtered","NIWO_008-M-20160829-COMP",20869904,"soil_microbe_db","percent_classified",0.0753492684968747,"% reads classified","NIWO"
"1671","NIWO_008-M-20170731-COMP_soil_microbe_db_filtered","NIWO_008-M-20170731-COMP",1884608,"soil_microbe_db","percent_passing",0.13510448857269,"% reads classified at
 high quality","NIWO"
"1672","NIWO_008-M-20170731-COMP_soil_microbe_db_filtered","NIWO_008-M-20170731-COMP",1884608,"soil_microbe_db","percent_classified",0.0366219394165789,"% reads classified","NIWO"
"1673","NIWO_040-M-20190807-COMP_soil_microbe_db_filtered","NIWO_040-M-20190807-COMP",3931392,"soil_microbe_db","percent_passing",0.172246115370841,"% reads classified at
 high quality","NIWO"
"1674","NIWO_040-M-20190807-COMP_soil_microbe_db_filtered","NIWO_040-M-20190807-COMP",3931392,"soil_microbe_db","percent_classified",0.0881631747737188,"% reads classified","NIWO"
"1675","NIWO_040-O-20160828-COMP_soil_microbe_db_filtered","NIWO_040-O-20160828-COMP",10452838,"soil_microbe_db","percent_passing",0.205703369745135,"% reads classified at
 high quality","NIWO"
"1676","NIWO_040-O-20160828-COMP_soil_microbe_db_filtered","NIWO_040-O-20160828-COMP",10452838,"soil_microbe_db","percent_classified",0.115697000183108,"% reads classified","NIWO"
